
#v3
1495838341.495379 2017-05-27T11:51:31.300Z G  43.329170 -71.608643 452.099752 0.000 0.000 0.0 *
1495839118.000384 2017-05-27T12:04:27.000Z A 711  0.431  0.617  0.824 -0.079  0.119  0.275  9.297  9.600  9.807 *
1495839119.000327 2017-05-27T12:04:28.000Z A 701  0.431  0.634  0.824 -0.039  0.118  0.275  9.297  9.596  9.807 *
1495839120.001451 2017-05-27T12:04:29.000Z A 700  0.431  0.619  0.784 -0.039  0.119  0.353  9.336  9.603  9.924 *
1495839121.001482 2017-05-27T12:04:30.000Z A 713  0.471  0.636  0.824 -0.039  0.121  0.353  9.297  9.601  9.846 *
1495839122.000314 2017-05-27T12:04:31.000Z A 695  0.471  0.626  0.824 -0.079  0.112  0.314  9.258  9.606  9.924 *
1495839123.000731 2017-05-27T12:04:32.000Z A 709  0.471  0.629  0.863 -0.118  0.117  0.353  9.258  9.601  9.885 *
1495839124.000336 2017-05-27T12:04:33.000Z A 708  0.431  0.630  0.863 -0.079  0.100  0.392  9.375  9.591  9.885 *
1495839125.000773 2017-05-27T12:04:34.000Z A 714  0.471  0.625  0.824 -0.118  0.108  0.314  9.336  9.597  9.885 *
1495839126.001512 2017-05-27T12:04:35.000Z A 707  0.431  0.635  0.824 -0.079  0.119  0.314  9.336  9.598  9.885 *
1495839127.000238 2017-05-27T12:04:36.000Z A 698  0.392  0.627  0.863 -0.079  0.114  0.314  9.336  9.603  9.846 *
1495839128.001424 2017-05-27T12:04:37.000Z A 709  0.431  0.627  0.863 -0.039  0.119  0.353  9.297  9.582  9.807 *
1495839129.000835 2017-05-27T12:04:38.000Z A 693  0.431  0.634  0.863 -0.079  0.121  0.314  9.297  9.593  9.846 *
1495839130.001419 2017-05-27T12:04:39.000Z A 707  0.431  0.629  0.824 -0.079  0.112  0.275  9.336  9.597  9.885 *
1495839131.000912 2017-05-27T12:04:40.000Z A 709  0.431  0.624  0.824 -0.039  0.117  0.314  9.375  9.606  9.846 *
1495839132.001543 2017-05-27T12:04:41.000Z A 699  0.431  0.625  0.863 -0.039  0.118  0.353  9.297  9.591  9.924 *
1495839133.001552 2017-05-27T12:04:42.000Z A 710  0.471  0.624  0.902 -0.039  0.123  0.275  9.258  9.597  9.885 *
1495839134.000779 2017-05-27T12:04:43.000Z A 706  0.431  0.617  0.784 -0.039  0.117  0.392  9.297  9.599  9.885 *
1495839135.001486 2017-05-27T12:04:44.000Z A 711  0.431  0.619  0.824 -0.118  0.112  0.235  9.218  9.599  9.846 *
1495839136.001528 2017-05-27T12:04:45.000Z A 701  0.431  0.626  0.824 -0.118  0.114  0.314  9.179  9.592  9.885 *
1495839137.000682 2017-05-27T12:04:46.000Z A 687  0.431  0.629  0.902 -0.079  0.114  0.314  9.297  9.597  9.885 *
1495839138.001428 2017-05-27T12:04:47.000Z A 711  0.431  0.640  0.902 -0.118  0.120  0.275  9.218  9.584  9.807 *
1495839139.001394 2017-05-27T12:04:48.000Z A 712  0.471  0.624  0.902 -0.079  0.122  0.392  9.375  9.592  9.807 *
1495839140.001008 2017-05-27T12:04:49.000Z A 710  0.392  0.625  0.902 -0.118  0.121  0.353  9.297  9.610  9.924 *
1495839141.000631 2017-05-27T12:04:50.000Z A 711  0.471  0.625  0.863 -0.157  0.115  0.275  9.297  9.595  9.846 *
1495839142.000250 2017-05-27T12:04:51.000Z A 682  0.431  0.625  0.902 -0.235  0.113  0.392  9.258  9.602  9.846 *
1495839143.000738 2017-05-27T12:04:52.000Z A 710  0.392  0.630  0.824 -0.157  0.115  0.275  9.375  9.595  9.846 *
1495839144.000678 2017-05-27T12:04:53.000Z A 708  0.431  0.632  0.824 -0.039  0.118  0.353  9.297  9.600  9.885 *
1495839145.000345 2017-05-27T12:04:54.000Z A 712  0.353  0.618  0.824 -0.079  0.122  0.392  9.375  9.593  9.807 *
1495839146.001139 2017-05-27T12:04:55.000Z A 713  0.353  0.624  0.902 -0.079  0.121  0.431  9.375  9.599  9.846 *
1495839147.000439 2017-05-27T12:04:56.000Z A 699  0.431  0.622  0.784 -0.079  0.122  0.275  9.336  9.588  9.885 *
1495839148.001358 2017-05-27T12:04:57.000Z A 711  0.431  0.616  0.824 -0.118  0.110  0.275  9.336  9.598  9.846 *
1495839149.001496 2017-05-27T12:04:58.000Z A 708  0.392  0.627  0.784 -0.079  0.123  0.392  9.336  9.594  9.885 *
1495839150.000779 2017-05-27T12:04:59.000Z A 709  0.431  0.631  0.824 -0.079  0.112  0.314  9.218  9.605  9.846 *
1495839151.001514 2017-05-27T12:05:00.000Z A 704  0.392  0.629  0.902 -0.079  0.119  0.431  9.336  9.582  9.964 *
1495839152.000432 2017-05-27T12:05:01.000Z A 685  0.392  0.619  0.784 -0.039  0.116  0.353  9.336  9.599  9.846 *
1495839153.000866 2017-05-27T12:05:02.000Z A 712  0.471  0.635  0.824 -0.079  0.109  0.275  9.258  9.589  9.846 *
1495839154.001452 2017-05-27T12:05:03.000Z A 709  0.353  0.624  0.863 -0.079  0.124  0.353  9.297  9.610  9.885 *
1495839155.000982 2017-05-27T12:05:04.000Z A 692  0.392  0.618  0.941 -0.079  0.126  0.314  9.375  9.593  9.924 *
1495839156.001289 2017-05-27T12:05:05.000Z A 708  0.431  0.624  0.824 -0.039  0.118  0.353  9.336  9.596  9.807 *
1495839157.000895 2017-05-27T12:05:06.000Z A 698  0.392  0.625  0.824 -0.079  0.115  0.314  9.297  9.597  9.807 *
1495839157.599334 2017-05-27T12:05:07.000Z G  43.329140 -71.608593 435.367468 11.957 0.015 92.9 *
1495839158.000715 2017-05-27T12:05:07.000Z A 705  0.431  0.630  0.824 -0.157  0.115  0.275  9.336  9.597  9.885 *
1495839159.000587 2017-05-27T12:05:08.000Z A 712  0.392  0.634  0.784 -0.039  0.115  0.314  9.140  9.600  9.846 *
1495839160.000483 2017-05-27T12:05:09.000Z A 709  0.431  0.628  0.902 -0.079  0.111  0.353  9.375  9.587  9.846 *
1495839161.001259 2017-05-27T12:05:10.000Z A 672  0.471  0.622  0.824 -0.079  0.113  0.314  9.336  9.594  9.924 *
1495839162.000500 2017-05-27T12:05:11.000Z A 686  0.392  0.617  0.902 -0.196  0.120  0.353  9.297  9.598  9.885 *
1495839163.001530 2017-05-27T12:05:12.000Z A 711  0.431  0.624  0.863 -0.079  0.111  0.275  9.258  9.588  9.807 *
1495839164.000504 2017-05-27T12:05:13.000Z A 708  0.431  0.610  0.824 -0.039  0.122  0.275  9.336  9.598  9.807 *
1495839165.000504 2017-05-27T12:05:14.000Z A 707  0.431  0.627  0.784 -0.079  0.116  0.275  9.375  9.607  9.846 *
1495839166.000782 2017-05-27T12:05:15.000Z A 707  0.353  0.638  0.863 -0.118  0.113  0.314  9.375  9.604  9.846 *
1495839167.001079 2017-05-27T12:05:16.000Z A 699  0.471  0.630  0.824 -0.118  0.126  0.353  9.336  9.595  9.885 *
1495839168.001030 2017-05-27T12:05:17.000Z A 709  0.431  0.625  0.941 -0.079  0.115  0.275  9.179  9.592  9.885 *
1495839169.000846 2017-05-27T12:05:18.000Z A 697  0.431  0.632  0.824 -0.039  0.122  0.353  9.179  9.593  9.846 *
1495839170.000792 2017-05-27T12:05:19.000Z A 709  0.431  0.620  0.784 -0.079  0.117  0.275  9.375  9.610  9.846 *
1495839171.001436 2017-05-27T12:05:20.000Z A 711  0.392  0.618  0.941 -0.079  0.129  0.275  9.375  9.592  10.003 *
1495839172.000412 2017-05-27T12:05:21.000Z A 694  0.431  0.622  0.824 -0.039  0.121  0.353  9.375  9.605  9.846 *
1495839173.000994 2017-05-27T12:05:22.000Z A 710  0.431  0.626  0.981 -0.196  0.122  0.275  9.297  9.600  9.846 *
1495839174.001478 2017-05-27T12:05:23.000Z A 705  0.392  0.628  0.824 -0.118  0.115  0.314  9.297  9.593  9.846 *
1495839175.000848 2017-05-27T12:05:24.000Z A 698  0.431  0.621  0.824 -0.079  0.122  0.275  9.375  9.598  9.846 *
1495839176.001593 2017-05-27T12:05:25.000Z A 711  0.471  0.627  0.824 -0.196  0.114  0.314  9.140  9.601  9.846 *
1495839177.001500 2017-05-27T12:05:26.000Z A 693  0.471  0.626  0.824 -0.039  0.118  0.314  9.336  9.600  9.846 *
1495839178.000722 2017-05-27T12:05:27.000Z A 710  0.431  0.622  0.824 -0.039  0.120  0.314  9.375  9.598  9.885 *
1495839179.000287 2017-05-27T12:05:28.000Z A 705  0.431  0.631  0.863 -0.079  0.126  0.314  9.375  9.596  9.846 *
1495839180.000686 2017-05-27T12:05:29.000Z A 710  0.431  0.627  0.824 -0.118  0.118  0.314  9.336  9.594  9.807 *
1495839181.001028 2017-05-27T12:05:30.000Z A 713  0.431  0.628  0.863 -0.079  0.118  0.353  9.375  9.613  9.885 *
1495839182.000982 2017-05-27T12:05:31.000Z A 681  0.431  0.627  0.863 -0.118  0.119  0.510  9.375  9.605  9.846 *
1495839183.001356 2017-05-27T12:05:32.000Z A 711  0.431  0.621  0.902 -0.079  0.118  0.275  9.297  9.592  9.885 *
1495839184.000967 2017-05-27T12:05:33.000Z A 712  0.431  0.623  0.824 -0.118  0.122  0.275  9.258  9.584  9.964 *
1495839185.000851 2017-05-27T12:05:34.000Z A 711  0.431  0.625  0.863 -0.118  0.122  0.275  9.336  9.591  9.846 *
1495839186.001354 2017-05-27T12:05:35.000Z A 707  0.431  0.625  0.824 -0.079  0.123  0.392  9.375  9.595  9.807 *
1495839187.001023 2017-05-27T12:05:36.000Z A 697  0.431  0.628  0.863 -0.079  0.121  0.314  9.297  9.596  9.885 *
1495839188.000880 2017-05-27T12:05:37.000Z A 712  0.431  0.621  0.824 -0.039  0.112  0.314  9.336  9.603  9.846 *
1495839189.001479 2017-05-27T12:05:38.000Z A 696  0.471  0.628  0.824 -0.157  0.121  0.353  9.375  9.579  9.885 *
1495839190.000500 2017-05-27T12:05:39.000Z A 698  0.431  0.626  0.902 -0.079  0.123  0.392  9.336  9.584  9.846 *
1495839191.001072 2017-05-27T12:05:40.000Z A 712  0.392  0.623  0.824 -0.157  0.113  0.275  9.297  9.587  9.885 *
1495839192.001539 2017-05-27T12:05:41.000Z A 693  0.392  0.630  0.824 -0.079  0.116  0.275  9.297  9.599  9.964 *
1495839193.000671 2017-05-27T12:05:42.000Z A 711  0.431  0.615  0.863 -0.039  0.118  0.314  9.258  9.588  9.846 *
1495839194.000661 2017-05-27T12:05:43.000Z A 706  0.392  0.619  0.784 -0.039  0.119  0.275  9.336  9.598  9.885 *
1495839195.000545 2017-05-27T12:05:44.000Z A 709  0.353  0.627  0.824 -0.079  0.115  0.314  9.218  9.585  9.807 *
1495839196.001521 2017-05-27T12:05:45.000Z A 709  0.392  0.612  0.863 -0.118  0.122  0.353  9.336  9.588  9.885 *
1495839197.001393 2017-05-27T12:05:46.000Z A 682  0.353  0.612  0.863 -0.079  0.119  0.314  9.336  9.604  9.807 *
1495839198.001061 2017-05-27T12:05:47.000Z A 708  0.471  0.642  0.824 -0.079  0.111  0.314  9.336  9.584  9.807 *
1495839199.001344 2017-05-27T12:05:48.000Z A 710  0.431  0.621  0.863 -0.079  0.114  0.353  9.336  9.599  9.846 *
1495839200.001400 2017-05-27T12:05:49.000Z A 707  0.431  0.629  0.902 -0.118  0.116  0.353  9.375  9.595  9.846 *
1495839201.000644 2017-05-27T12:05:50.000Z A 711  0.392  0.625  0.784 -0.039  0.124  0.314  9.336  9.588  9.846 *
1495839202.001081 2017-05-27T12:05:51.000Z A 697  0.353  0.623  0.824 -0.079  0.125  0.314  9.336  9.592  9.807 *
1495839203.001523 2017-05-27T12:05:52.000Z A 710  0.471  0.622  0.784 -0.039  0.115  0.353  9.297  9.612  9.885 *
1495839204.000781 2017-05-27T12:05:53.000Z A 710  0.392  0.616  0.784 -0.079  0.118  0.314  9.258  9.591  9.846 *
1495839205.000653 2017-05-27T12:05:54.000Z A 714  0.431  0.619  0.824 -0.039  0.122  0.353  9.258  9.592  9.846 *
1495839206.001291 2017-05-27T12:05:55.000Z A 708  0.431  0.628  0.824 -0.079  0.123  0.353  9.297  9.604  9.846 *
1495839207.001171 2017-05-27T12:05:56.000Z A 700  0.392  0.627  0.863 -0.039  0.119  0.275  9.336  9.591  9.807 *
1495839208.001559 2017-05-27T12:05:57.000Z A 702  0.431  0.635  0.863 -0.079  0.116  0.314  9.336  9.593  9.885 *
1495839209.001017 2017-05-27T12:05:58.000Z A 699  0.431  0.625  0.784 -0.157  0.131  0.353  9.297  9.595  9.885 *
1495839210.000995 2017-05-27T12:05:59.000Z A 710  0.431  0.628  0.824 -0.118  0.112  0.275  9.336  9.599  9.924 *
1495839211.001243 2017-05-27T12:06:00.000Z A 691  0.431  0.635  0.824 -0.039  0.119  0.353  9.297  9.575  9.807 *
1495839212.000633 2017-05-27T12:06:01.000Z A 697  0.431  0.623  0.863 -0.039  0.125  0.314  9.375  9.593  9.846 *
1495839213.000938 2017-05-27T12:06:02.000Z A 706  0.353  0.626  0.824 -0.079  0.113  0.275  9.258  9.599  9.846 *
1495839214.000769 2017-05-27T12:06:03.000Z A 711  0.431  0.630  0.863 -0.079  0.125  0.314  9.414  9.609  9.885 *
1495839215.001454 2017-05-27T12:06:04.000Z A 709  0.431  0.620  0.824 -0.079  0.115  0.314  9.258  9.592  9.964 *
1495839216.001087 2017-05-27T12:06:05.000Z A 712  0.431  0.639  0.863 -0.079  0.116  0.392  9.336  9.598  9.885 *
1495839217.000661 2017-05-27T12:06:06.000Z A 695  0.353  0.623  0.784 -0.118  0.119  0.275  9.336  9.585  9.924 *
1495839217.588199 2017-05-27T12:06:07.000Z G  43.329155 -71.608562 431.758544 10.028 0.011 56.9 *
1495839218.000458 2017-05-27T12:06:07.000Z A 711  0.431  0.625  0.784 -0.118  0.125  0.314  9.336  9.595  9.885 *
1495839219.001481 2017-05-27T12:06:08.000Z A 705  0.431  0.626  0.784 -0.079  0.122  0.392  9.336  9.595  9.924 *
1495839220.000674 2017-05-27T12:06:09.000Z A 699  0.471  0.633  0.863 -0.079  0.117  0.353  9.375  9.594  9.846 *
1495839221.001339 2017-05-27T12:06:10.000Z A 712  0.471  0.638  0.824 -0.079  0.127  0.314  9.336  9.594  9.846 *
1495839222.000648 2017-05-27T12:06:11.000Z A 694  0.431  0.622  0.824 -0.079  0.110  0.275  9.297  9.603  9.846 *
1495839223.001609 2017-05-27T12:06:12.000Z A 713  0.392  0.634  0.863 -0.079  0.123  0.353  9.336  9.596  9.924 *
1495839224.001491 2017-05-27T12:06:13.000Z A 692  0.353  0.625  0.863 -0.079  0.118  0.314  9.336  9.589  9.846 *
1495839225.001221 2017-05-27T12:06:14.000Z A 712  0.431  0.631  0.784 -0.079  0.115  0.353  9.297  9.591  9.807 *
1495839226.000728 2017-05-27T12:06:15.000Z A 710  0.471  0.626  0.824 -0.039  0.124  0.353  9.297  9.586  9.807 *
1495839227.000277 2017-05-27T12:06:16.000Z A 699  0.431  0.635  0.902 -0.039  0.116  0.353  9.336  9.578  9.846 *
1495839228.000742 2017-05-27T12:06:17.000Z A 710  0.392  0.630  0.824 -0.118  0.120  0.314  9.140  9.592  9.885 *
1495839229.000662 2017-05-27T12:06:18.000Z A 712  0.471  0.626  0.824 -0.039  0.120  0.353  9.258  9.594  10.003 *
1495839230.001224 2017-05-27T12:06:19.000Z A 705  0.392  0.621  0.824 -0.039  0.119  0.275  9.258  9.603  9.846 *
1495839231.001507 2017-05-27T12:06:20.000Z A 713  0.431  0.633  0.902 -0.079  0.112  0.275  9.336  9.596  9.885 *
1495839232.001488 2017-05-27T12:06:21.000Z A 699  0.392  0.633  0.824 -0.079  0.119  0.314  9.336  9.595  9.807 *
1495839233.001625 2017-05-27T12:06:22.000Z A 714  0.392  0.624  0.824 -0.079  0.113  0.275  9.375  9.603  9.846 *
1495839234.000805 2017-05-27T12:06:23.000Z A 707  0.471  0.625  0.824 -0.079  0.120  0.353  9.258  9.596  9.924 *
1495839235.000795 2017-05-27T12:06:24.000Z A 713  0.392  0.621  0.863 -0.039  0.117  0.275  9.297  9.598  9.885 *
1495839236.001002 2017-05-27T12:06:25.000Z A 698  0.471  0.625  0.824 -0.079  0.107  0.314  9.258  9.596  9.924 *
1495839237.000984 2017-05-27T12:06:26.000Z A 686  0.431  0.624  0.824 -0.079  0.121  0.314  9.375  9.589  9.807 *
1495839238.000338 2017-05-27T12:06:27.000Z A 694  0.431  0.630  0.863 -0.079  0.112  0.314  9.140  9.606  9.964 *
1495839239.001245 2017-05-27T12:06:28.000Z A 713  0.431  0.619  0.784 -0.039  0.116  0.314  9.297  9.595  9.767 *
1495839240.000367 2017-05-27T12:06:29.000Z A 712  0.392  0.630  0.824 -0.079  0.124  0.353  9.297  9.590  9.807 *
1495839241.000676 2017-05-27T12:06:30.000Z A 711  0.431  0.635  0.824 -0.039  0.119  0.275  9.336  9.600  9.807 *
1495839242.000756 2017-05-27T12:06:31.000Z A 697  0.392  0.627  0.784 -0.039  0.117  0.353  9.336  9.582  9.885 *
1495839243.000696 2017-05-27T12:06:32.000Z A 710  0.392  0.622  0.863 -0.039  0.125  0.314  9.258  9.587  9.924 *
1495839244.001100 2017-05-27T12:06:33.000Z A 712  0.471  0.630  0.863 -0.118  0.117  0.275  9.297  9.581  9.885 *
1495839245.000478 2017-05-27T12:06:34.000Z A 708  0.353  0.630  0.863 -0.039  0.122  0.353  9.336  9.594  9.885 *
1495839246.001058 2017-05-27T12:06:35.000Z A 713  0.471  0.624  0.824 -0.039  0.117  0.314  9.297  9.605  9.846 *
1495839247.000495 2017-05-27T12:06:36.000Z A 699  0.471  0.630  0.824 -0.039  0.118  0.431  9.375  9.607  9.807 *
1495839248.001504 2017-05-27T12:06:37.000Z A 711  0.471  0.632  0.863 -0.157  0.119  0.392  9.375  9.601  9.924 *
1495839249.001536 2017-05-27T12:06:38.000Z A 699  0.431  0.638  0.863 -0.039  0.124  0.353  9.297  9.592  9.807 *
1495839250.001017 2017-05-27T12:06:39.000Z A 699  0.392  0.617  0.824 -0.118  0.116  0.275  9.297  9.592  9.885 *
1495839251.000698 2017-05-27T12:06:40.000Z A 713  0.431  0.629  0.902 -0.157  0.123  0.314  9.297  9.597  9.807 *
1495839252.001676 2017-05-27T12:06:41.000Z A 700  0.431  0.623  0.902 -0.079  0.122  0.392  9.297  9.597  9.846 *
1495839253.000775 2017-05-27T12:06:42.000Z A 696  0.431  0.624  0.784 -0.079  0.117  0.314  9.297  9.590  9.846 *
1495839254.001102 2017-05-27T12:06:43.000Z A 709  0.392  0.621  0.902 -0.039  0.128  0.275  9.258  9.590  9.807 *
1495839255.001001 2017-05-27T12:06:44.000Z A 713  0.431  0.629  0.863 -0.079  0.130  0.353  9.297  9.584  9.767 *
1495839256.000424 2017-05-27T12:06:45.000Z A 709  0.431  0.629  0.784 -0.079  0.121  0.392  9.297  9.584  9.885 *
1495839257.000673 2017-05-27T12:06:46.000Z A 697  0.431  0.628  0.902 -0.039  0.119  0.314  9.375  9.601  9.885 *
1495839258.001037 2017-05-27T12:06:47.000Z A 706  0.471  0.636  0.863 -0.079  0.111  0.314  9.297  9.593  9.807 *
1495839259.000302 2017-05-27T12:06:48.000Z A 712  0.431  0.630  0.784 -0.118  0.119  0.353  9.336  9.598  9.846 *
1495839260.001028 2017-05-27T12:06:49.000Z A 711  0.431  0.629  0.824 -0.079  0.128  0.353  9.336  9.592  9.885 *
1495839261.000544 2017-05-27T12:06:50.000Z A 713  0.431  0.635  0.863 -0.039  0.109  0.314  9.297  9.604  9.807 *
1495839262.001291 2017-05-27T12:06:51.000Z A 699  0.431  0.623  0.824 -0.079  0.113  0.314  9.375  9.605  9.846 *
1495839263.000811 2017-05-27T12:06:52.000Z A 711  0.471  0.630  0.863 -0.039  0.122  0.314  9.336  9.595  9.807 *
1495839264.000852 2017-05-27T12:06:53.000Z A 709  0.431  0.632  0.863 -0.079  0.124  0.353  9.218  9.598  9.846 *
1495839265.000684 2017-05-27T12:06:54.000Z A 706  0.392  0.625  0.863 -0.039  0.120  0.275  9.297  9.596  9.885 *
1495839266.000397 2017-05-27T12:06:55.000Z A 710  0.392  0.624  0.863 -0.118  0.111  0.353  9.258  9.592  9.885 *
1495839267.001002 2017-05-27T12:06:56.000Z A 700  0.392  0.628  0.824 -0.196  0.107  0.314  9.375  9.585  9.807 *
1495839268.000895 2017-05-27T12:06:57.000Z A 711  0.431  0.616  0.824 -0.118  0.111  0.314  9.297  9.592  9.846 *
1495839269.000758 2017-05-27T12:06:58.000Z A 694  0.392  0.621  0.824 -0.079  0.129  0.353  9.336  9.598  9.846 *
1495839270.001575 2017-05-27T12:06:59.000Z A 699  0.471  0.627  0.902 -0.079  0.120  0.314  9.336  9.592  9.846 *
1495839271.000992 2017-05-27T12:07:00.000Z A 702  0.471  0.621  0.902  0.000  0.115  0.275  9.258  9.612  9.924 *
1495839272.001029 2017-05-27T12:07:01.000Z A 703  0.431  0.630  0.824 -0.079  0.122  0.275  9.297  9.593  9.885 *
1495839273.000780 2017-05-27T12:07:02.000Z A 704  0.471  0.636  0.863 -0.079  0.128  0.353  9.336  9.606  9.846 *
1495839274.001535 2017-05-27T12:07:03.000Z A 712  0.431  0.629  0.824 -0.079  0.124  0.314  9.258  9.593  9.924 *
1495839275.001459 2017-05-27T12:07:04.000Z A 711  0.431  0.619  0.784 -0.039  0.125  0.353  9.336  9.590  9.807 *
1495839276.000853 2017-05-27T12:07:05.000Z A 711  0.392  0.625  0.824 -0.039  0.123  0.314  9.375  9.603  9.885 *
1495839277.001070 2017-05-27T12:07:06.000Z A 697  0.431  0.621  0.784 -0.079  0.112  0.314  9.297  9.606  9.846 *
1495839277.597601 2017-05-27T12:07:07.000Z G  43.329157 -71.608550 435.695552 3.155 0.003 78.9 *
1495839278.001334 2017-05-27T12:07:07.000Z A 711  0.431  0.628  0.941 -0.079  0.125  0.392  9.336  9.600  9.846 *
1495839279.001035 2017-05-27T12:07:08.000Z A 708  0.471  0.626  0.902 -0.196  0.116  0.314  9.336  9.606  9.885 *
1495839280.001468 2017-05-27T12:07:09.000Z A 712  0.392  0.630  0.902 -0.079  0.124  0.314  9.336  9.597  9.807 *
1495839281.000358 2017-05-27T12:07:10.000Z A 709  0.471  0.638  0.863 -0.157  0.116  0.275  9.336  9.583  9.846 *
1495839282.001212 2017-05-27T12:07:11.000Z A 696  0.392  0.629  0.863 -0.039  0.121  0.431  9.258  9.591  9.885 *
1495839283.001543 2017-05-27T12:07:12.000Z A 703  0.431  0.639  0.863 -0.235  0.117  0.353  9.258  9.601  9.924 *
1495839284.000826 2017-05-27T12:07:13.000Z A 680  0.431  0.627  0.863 -0.118  0.118  0.314  9.336  9.588  9.846 *
1495839285.001017 2017-05-27T12:07:14.000Z A 712  0.431  0.624  0.863 -0.079  0.123  0.275  9.297  9.586  9.807 *
1495839286.001367 2017-05-27T12:07:15.000Z A 704  0.431  0.631  0.824 -0.118  0.119  0.275  9.297  9.594  9.846 *
1495839287.001281 2017-05-27T12:07:16.000Z A 696  0.431  0.623  0.824 -0.079  0.122  0.353  9.258  9.587  9.885 *
1495839288.000958 2017-05-27T12:07:17.000Z A 708  0.431  0.627  0.784 -0.039  0.128  0.353  9.179  9.594  9.885 *
1495839289.000424 2017-05-27T12:07:18.000Z A 709  0.353  0.623  0.824 -0.079  0.114  0.275  9.375  9.590  9.885 *
1495839290.000890 2017-05-27T12:07:19.000Z A 707  0.471  0.622  0.863 -0.079  0.115  0.314  9.336  9.590  9.885 *
1495839291.001327 2017-05-27T12:07:20.000Z A 712  0.392  0.626  0.824 -0.039  0.125  0.353  9.336  9.597  9.846 *
1495839292.000713 2017-05-27T12:07:21.000Z A 693  0.392  0.639  0.824 -0.039  0.129  0.314  9.336  9.589  9.924 *
1495839293.001499 2017-05-27T12:07:22.000Z A 708  0.392  0.629  0.824 -0.079  0.116  0.353  9.258  9.593  9.885 *
1495839294.000850 2017-05-27T12:07:23.000Z A 705  0.431  0.621  0.824 -0.079  0.119  0.314  9.140  9.599  9.885 *
1495839295.000356 2017-05-27T12:07:24.000Z A 709  0.431  0.619  0.824 -0.196  0.121  0.314  9.297  9.598  9.846 *
1495839296.000879 2017-05-27T12:07:25.000Z A 709  0.431  0.632  0.863 -0.079  0.117  0.275  9.140  9.594  9.846 *
1495839297.000719 2017-05-27T12:07:26.000Z A 678  0.392  0.628  0.784 -0.039  0.121  0.275  9.297  9.589  9.885 *
1495839298.001499 2017-05-27T12:07:27.000Z A 700  0.431  0.630  0.863 -0.039  0.124  0.314  9.336  9.601  9.846 *
1495839299.000527 2017-05-27T12:07:28.000Z A 699  0.431  0.630  0.941 -0.118  0.116  0.314  9.336  9.586  9.924 *
1495839300.001365 2017-05-27T12:07:29.000Z A 709  0.471  0.624  0.824 -0.079  0.123  0.275  9.375  9.596  9.846 *
1495839301.000841 2017-05-27T12:07:30.000Z A 705  0.471  0.630  0.863 -0.079  0.119  0.314  9.375  9.593  9.885 *
1495839302.000850 2017-05-27T12:07:31.000Z A 697  0.431  0.635  0.902 -0.039  0.121  0.431  9.218  9.590  9.924 *
