
#v3
2017-07-16T12:17:26.000Z A 831 -2.903  0.312  2.275  0.118  1.289  2.314  6.551  9.584  13.298 *
2017-07-16T12:17:27.000Z A 839 -2.667  0.313  2.001  0.314  1.309  2.510  6.512  9.560  12.945 *
2017-07-16T12:17:28.000Z A 811 -2.903  0.308  2.079  0.039  1.296  2.275  6.472  9.565  12.945 *
2017-07-16T12:17:29.000Z A 837 -2.785  0.317  2.079  0.353  1.303  2.314  6.159  9.551  12.592 *
2017-07-16T12:17:29.000Z A 841 -2.510  0.309  2.040  0.000  1.303  2.275  6.708  9.544  13.298 *
2017-07-16T12:17:31.000Z A 820 -2.471  0.320  2.001  0.157  1.298  2.197  6.590  9.570  12.749 *
2017-07-16T12:17:32.000Z A 838 -2.667  0.316  2.001  0.118  1.301  2.118  6.433  9.541  12.827 *
2017-07-16T12:17:33.000Z A 816 -3.177  0.307  1.922  0.079  1.287  2.158  6.355  9.580  13.180 *
2017-07-16T12:17:34.000Z A 837 -2.864  0.329  1.922 -0.157  1.312  2.354  6.668  9.509  12.984 *
2017-07-16T12:17:34.000Z A 835 -2.707  0.296  2.079  0.079  1.307  2.079  6.276  9.559  13.259 *
2017-07-16T12:17:36.000Z A 831 -2.785  0.324  1.961 -0.118  1.284  2.275  6.551  9.547  12.709 *
2017-07-16T12:17:37.000Z A 840 -2.864  0.332  2.079 -0.039  1.292  2.236  6.551  9.547  12.906 *
2017-07-16T12:17:38.000Z A 814 -2.903  0.288  1.804  0.118  1.296  2.118  6.394  9.555  12.945 *
2017-07-16T12:17:39.000Z A 840 -2.864  0.308  2.079  0.196  1.299  2.118  6.316  9.566  13.102 *
2017-07-16T12:17:39.000Z A 808 -2.746  0.328  1.804  0.079  1.294  2.197  6.629  9.543  12.945 *
2017-07-16T12:17:41.000Z A 828 -2.824  0.333  2.118  0.079  1.300  2.393  6.551  9.559  13.455 *
2017-07-16T12:17:42.000Z A 839 -2.707  0.342  2.001  0.039  1.288  2.354  6.551  9.558  12.866 *
2017-07-16T12:17:43.000Z A 815 -3.256  0.323  2.040 -0.039  1.288  2.314  6.512  9.572  12.984 *
2017-07-16T12:17:44.000Z A 836 -2.824  0.298  2.040 -0.079  1.316  2.197  6.159  9.514  13.062 *
2017-07-16T12:17:44.000Z A 831 -2.864  0.316  1.883  0.039  1.296  2.471  6.629  9.558  12.984 *
2017-07-16T12:17:46.000Z A 831 -2.785  0.328  2.197  0.118  1.298  2.197  6.512  9.521  12.945 *
2017-07-16T12:17:47.000Z A 841 -2.746  0.308  1.765  0.196  1.311  2.314  6.276  9.538  12.945 *
2017-07-16T12:17:48.000Z A 813 -2.981  0.320  2.393 -0.157  1.291  2.314  6.590  9.523  12.984 *
2017-07-16T12:17:49.000Z A 841 -3.020  0.302  2.197 -0.039  1.316  2.158  6.080  9.545  13.180 *
2017-07-16T12:17:49.000Z A 830 -3.217  0.342  2.275  0.039  1.327  2.236  6.394  9.521  13.180 *
2017-07-16T12:17:51.000Z A 830 -2.864  0.321  2.118  0.235  1.306  2.393  6.316  9.550  13.102 *
2017-07-16T12:17:52.000Z A 841 -3.020  0.320  2.236 -0.039  1.302  2.393  6.276  9.544  13.415 *
2017-07-16T12:17:53.000Z A 816 -2.785  0.318  2.275  0.039  1.296  2.197  6.159  9.552  13.259 *
2017-07-16T12:17:54.000Z A 840 -3.138  0.318  2.079  0.157  1.303  2.236  6.394  9.551  12.984 *
2017-07-16T12:17:55.000Z A 807 -3.020  0.306  2.197  0.039  1.299  2.471  6.433  9.533  13.651 *
2017-07-16T12:17:56.000Z A 839 -3.060  0.299  2.118  0.079  1.294  2.158  6.472  9.575  13.141 *
2017-07-16T12:17:57.000Z A 838 -3.020  0.312  2.393  0.000  1.300  2.118  6.159  9.534  13.180 *
