
#v3
2017-09-30T12:41:33.000Z G  43.616878 -71.166043 585.301856 0.00 0 249 *
2017-09-30T12:41:33.000Z A 1  0.000  1.687  1.687  0.000  1.883  1.883  0.000  8.473  8.473 *
2017-09-30T15:54:28.000Z G  43.610523 -71.110382 684.711308 0.01 4 295 *
2017-09-30T15:54:28.000Z A 840 -4.668  0.518  4.237 -2.158  0.861  3.883 -0.235  9.493  17.966 *
2017-09-30T15:54:30.000Z A 815 -1.608  0.602  3.099 -1.765  0.907  2.903  4.433  9.444  14.945 *
2017-09-30T15:54:30.000Z A 847 -3.766  0.601  3.491 -2.824  0.914  7.532 -9.454  9.394  20.045 *
2017-09-30T15:54:32.000Z A 818 -1.255  0.616  3.256 -1.294  0.865  3.452  3.334  9.417  15.534 *
2017-09-30T15:54:32.000Z A 848 -7.178  0.612  9.218 -5.727  0.905  15.495 -1.334  9.184  20.045 *
2017-09-30T15:54:33.000Z G  43.610597 -71.110590 681.430468 0.01 4 295 *
2017-09-30T15:54:33.000Z A 843 -3.099  0.545  3.530 -1.569  0.873  3.727  1.138  9.456  20.045 *
2017-09-30T15:54:35.000Z A 815 -1.451  0.566  2.510 -1.020  0.905  3.334  5.649  9.493  13.690 *
2017-09-30T15:54:35.000Z A 850 -6.590  0.593  5.296 -3.844  0.819  5.217 -0.510  9.417  20.045 *
2017-09-30T15:54:37.000Z A 813 -2.275  0.532  7.218 -1.844  0.931  3.923 -1.412  9.483  20.045 *
2017-09-30T15:54:38.000Z G  43.610673 -71.110800 677.821544 0.01 4 295 *
2017-09-30T15:54:38.000Z A 832 -4.746  0.422  6.747 -1.844  0.861  3.962 -0.235  9.393  20.045 *
2017-09-30T15:54:38.000Z A 847 -1.569  0.481  2.824 -1.765  0.825  2.981  4.315  9.465  14.671 *
2017-09-30T15:54:40.000Z A 820 -1.373  0.502  3.766 -2.589  0.904  3.256  3.491  9.504  15.416 *
2017-09-30T15:54:40.000Z A 845 -5.962  0.533  8.904 -8.159  0.773  6.551 -3.295  9.269  20.045 *
2017-09-30T15:54:41.000Z A 819 -2.510  0.459  4.550 -1.451  0.894  2.746 -1.491  9.494  14.514 *
2017-09-30T15:54:43.000Z G  43.610752 -71.111005 682.742804 0.01 4 304 *
2017-09-30T15:54:43.000Z A 835 -4.707  0.549  7.218 -2.667  0.874  6.394 -6.041  9.543  20.045 *
2017-09-30T15:54:43.000Z A 848 -2.746  0.474  3.687 -1.726  0.893  3.217  2.942  9.449  15.691 *
2017-09-30T15:54:45.000Z A 815 -2.158  0.464  3.687 -0.902  0.893  2.667  3.217  9.432  13.729 *
2017-09-30T15:54:45.000Z A 851 -5.374  0.378  6.904 -4.001  0.808  5.296 -0.941  9.564  20.045 *
2017-09-30T15:54:46.000Z A 820 -2.001  0.317  2.197 -0.902  0.854  2.628  5.766  9.506  13.533 *
2017-09-30T15:54:47.000Z A 838 -4.511  0.284  4.629 -5.335  0.859  6.786  1.491  9.411  20.045 *
2017-09-30T15:54:48.000Z G  43.610837 -71.111197 687.992148 0.01 4 303 *
2017-09-30T15:54:48.000Z A 843 -2.118  0.363  2.471 -1.451  0.777  2.550  5.609  9.469  14.004 *
2017-09-30T15:54:50.000Z A 814 -1.804  0.375  2.589 -0.941  0.868  3.060  5.649  9.579  14.004 *
2017-09-30T15:54:51.000Z A 838 -5.139  0.471  5.139 -2.746  0.796  4.393 -1.138  9.422  20.045 *
2017-09-30T15:54:51.000Z A 828 -1.412  0.439  2.393 -0.863  0.854  2.550  6.119  9.475  13.023 *
2017-09-30T15:54:53.000Z G  43.610928 -71.111378 692.585324 0.01 4 313 *
2017-09-30T15:54:53.000Z A 811 -6.865  0.560  15.102 -7.532  0.838  6.590 -2.158  9.443  20.045 *
2017-09-30T15:54:53.000Z A 848 -2.001  0.449  2.707 -1.334  0.842  2.824  4.354  9.523  14.239 *
2017-09-30T15:54:54.000Z A 824 -2.040  0.427  2.236 -1.334  0.846  2.746  5.021  9.417  13.023 *
2017-09-30T15:54:56.000Z A 834 -4.001  0.537  5.962 -5.256  0.842  10.905 -6.943  9.431  20.045 *
2017-09-30T15:54:57.000Z A 819 -1.922  0.599  6.276 -1.765  0.860  3.687  2.550  9.442  19.378 *
2017-09-30T15:54:57.000Z A 849 -3.020  0.503  6.119 -2.197  0.857  6.355  1.608  9.400  20.045 *
2017-09-30T15:54:58.000Z G  43.611008 -71.111570 691.929156 0.01 4 300 *
2017-09-30T15:54:58.000Z A 840 -2.118  0.444  2.707 -2.118  0.846  3.570  3.844  9.542  13.455 *
2017-09-30T15:55:00.000Z A 819 -2.158  0.423  3.217 -1.177  0.849  2.903  4.197  9.520  16.161 *
2017-09-30T15:55:01.000Z A 839 -6.237  0.482  5.649 -2.667  0.853  4.315 -4.276  9.326  20.045 *
2017-09-30T15:55:01.000Z A 826 -4.040  0.229  4.119 -2.746  0.840  3.648  1.647  9.567  18.711 *
2017-09-30T15:55:02.000Z A 839 -5.139  0.278  4.746 -7.218  0.770  13.259 -2.707  9.309  20.045 *
2017-09-30T15:55:03.000Z G  43.611107 -71.111750 691.929156 0.01 4 310 *
2017-09-30T15:55:03.000Z A 839 -2.785  0.186  4.393 -1.412  0.876  3.609  2.354  9.564  17.417 *
2017-09-30T15:55:04.000Z A 804 -3.256  0.230  5.021 -1.177  0.855  3.687  2.079  9.550  19.456 *
2017-09-30T15:55:06.000Z A 835 -6.551  0.212  4.433 -1.922  1.001  10.513 -2.667  9.264  20.045 *
2017-09-30T15:55:06.000Z A 825 -1.844  0.274  2.785 -1.451  0.874  3.217  4.550  9.491  14.749 *
2017-09-30T15:55:07.000Z A 841 -4.668  0.331  6.825 -4.786  0.894  14.592 -3.334  9.273  20.045 *
2017-09-30T15:55:08.000Z G  43.611203 -71.111925 693.241492 0.01 4 307 *
2017-09-30T15:55:08.000Z A 842 -3.099  0.339  4.982 -1.961  0.839  4.629 -3.295  9.371  20.045 *
2017-09-30T15:55:09.000Z A 823 -2.158  0.303  2.432 -0.745  0.862  4.040  4.943  9.531  13.690 *
2017-09-30T15:55:11.000Z A 834 -2.864  0.262  6.472 -2.197  0.874  5.374 -2.393  9.469  20.045 *
2017-09-30T15:55:12.000Z A 815 -3.413  0.221  3.609 -1.294  0.911  5.727  2.550  9.471  19.378 *
2017-09-30T15:55:12.000Z A 851 -3.766  0.224  6.747 -3.177  0.824  5.492 -6.237  9.241  20.045 *
2017-09-30T15:55:13.000Z G  43.611295 -71.112107 696.522332 0.01 4 308 *
2017-09-30T15:55:13.000Z A 836 -2.471  0.287  3.491 -2.354  0.843  5.649  1.138  9.508  20.045 *
2017-09-30T15:55:15.000Z A 818 -2.118  0.232  2.471 -0.745  0.854  4.354  4.590  9.455  15.691 *
2017-09-30T15:55:16.000Z A 849 -4.511  0.196  9.493 -7.178  0.859  16.867 -8.434  9.314  20.045 *
2017-09-30T15:55:17.000Z A 819 -1.647  0.329  3.452 -1.491  0.902  3.020  3.570  9.410  15.259 *
2017-09-30T15:55:18.000Z G  43.611395 -71.112288 700.131256 0.01 4 307 *
2017-09-30T15:55:18.000Z A 836 -5.492  0.416  9.924 -3.413  0.908  10.983  0.628  9.510  20.045 *
2017-09-30T15:55:18.000Z A 850 -2.158  0.415  2.942 -1.844  0.846  3.452  3.923  9.452  15.063 *
2017-09-30T15:55:20.000Z A 817 -2.589  0.358  3.256 -2.903  0.965  4.158  4.825  9.509  14.278 *
2017-09-30T15:55:21.000Z A 820 -4.786  0.313  4.276 -2.903  0.920  10.395 -2.393  9.435  20.045 *
2017-09-30T15:55:22.000Z A 817 -2.432  0.329  3.060 -1.491  0.965  3.844  3.530  9.442  14.906 *
2017-09-30T15:55:23.000Z G  43.611492 -71.112477 700.459340 0.01 4 313 *
2017-09-30T15:55:23.000Z A 842 -7.218  0.329  8.630 -11.611  0.934  13.729 -3.530  9.423  20.045 *
2017-09-30T15:55:23.000Z A 848 -3.217  0.224  5.492 -2.158  0.946  4.276 -1.491  9.434  17.730 *
2017-09-30T15:55:25.000Z A 814 -3.256  0.301  6.355 -3.334  0.988  4.864  0.118  9.360  20.045 *
2017-09-30T15:55:26.000Z A 839 -12.749  0.205  10.003 -4.590  1.021  9.454 -3.727  9.420  20.045 *
2017-09-30T15:55:27.000Z A 816 -4.158  0.260  4.943 -5.727  0.915  6.355 -6.865  9.337  20.045 *
2017-09-30T15:55:28.000Z G  43.611585 -71.112652 702.427844 0.01 3 307 *
2017-09-30T15:55:28.000Z A 839 -2.824  0.263  2.471 -2.079  1.017  5.531 -4.237  9.322  17.613 *
2017-09-30T15:55:28.000Z A 847 -10.120  0.175  8.630 -7.218  0.923  12.043 -8.669  9.351  20.045 *
2017-09-30T15:55:29.000Z A 825 -2.275  0.306  4.197 -2.314  0.983  4.393  1.412  9.490  13.847 *
2017-09-30T15:55:30.000Z A 839 -3.138  0.291  3.648 -1.608  1.379  5.060  1.373  9.367  16.828 *
2017-09-30T15:55:32.000Z A 804 -4.943  0.323  6.316 -4.197  1.302  6.629  0.588  9.417  20.045 *
2017-09-30T15:55:33.000Z A 840 -2.275  0.397  2.981 -1.961  0.930  4.158  4.472  9.511  15.102 *
2017-09-30T15:55:33.000Z A 848 -2.001  0.377  2.824 -2.393  0.926  4.197  4.119  9.507  13.651 *
2017-09-30T15:55:34.000Z G  43.611667 -71.112847 696.194248 0.01 2 309 *
2017-09-30T15:55:35.000Z A 814 -5.609  0.365  4.315 -3.452  0.872  4.746 -3.452  9.432  20.045 *
2017-09-30T15:55:36.000Z A 842 -3.883  0.345  4.080 -2.667  1.225  4.864  2.864  9.396  16.514 *
2017-09-30T15:55:37.000Z A 819 -1.569  0.346  2.628 -0.941  1.390  4.668  4.707  9.522  15.416 *
2017-09-30T15:55:38.000Z A 816 -1.961  0.401  3.256 -1.726  1.063  4.550  5.060  9.517  12.906 *
2017-09-30T15:55:38.000Z A 845 -3.334  0.385  4.354 -2.589  0.636  5.962  5.256  9.467  14.122 *
2017-09-30T15:55:40.000Z A 824 -5.256  0.360  5.021 -3.177  0.512  4.354  1.883  9.556  20.045 *
2017-09-30T15:55:41.000Z A 840 -13.494  0.074  12.082 -10.787  0.608  20.045 -12.670  8.861  20.045 *
2017-09-30T15:55:42.000Z G  43.611748 -71.113027 695.538080 0.01 3 311 *
2017-09-30T15:55:42.000Z A 808 -20.084  0.124  20.045 -20.084  0.256  20.045 -20.084  5.492  20.045 *
2017-09-30T15:55:43.000Z A 844 -3.648  0.136  4.315 -2.942  0.927  6.590 -2.903  9.104  20.045 *
2017-09-30T15:55:43.000Z A 844 -5.649  0.246  6.629 -10.003  0.624  12.592 -10.160  9.169  20.045 *
2017-09-30T15:55:45.000Z A 822 -3.805  0.229  3.883 -1.647  0.895  5.531 -3.570  9.519  17.024 *
2017-09-30T15:55:46.000Z A 837 -3.452  0.234  10.395 -2.079  0.791  10.630 -1.608  9.544  20.045 *
2017-09-30T15:55:47.000Z A 817 -3.177  0.217  3.334 -2.236  0.878  5.492  1.059  9.455  17.848 *
2017-09-30T15:55:48.000Z G  43.611847 -71.113213 688.320232 0.01 4 311 *
2017-09-30T15:55:48.000Z A 840 -3.099  0.174  5.139 -1.844  0.920  5.021 -4.472  9.419  20.045 *
2017-09-30T15:55:48.000Z A 848 -8.041  0.194  10.238 -15.534  0.794  18.554 -7.610  9.389  20.045 *
2017-09-30T15:55:50.000Z A 818 -2.746  0.258  3.923 -1.883  0.966  6.865  3.727  9.511  15.926 *
2017-09-30T15:55:51.000Z A 842 -4.433  0.190  8.238 -3.295  0.956  7.375 -0.745  9.398  20.045 *
2017-09-30T15:55:52.000Z A 808 -2.589  0.232  4.550 -2.393  0.913  3.491  2.942  9.498  15.142 *
2017-09-30T15:55:53.000Z G  43.611948 -71.113403 682.086636 0.01 4 307 *
2017-09-30T15:55:53.000Z A 843 -3.844  0.365  4.001 -1.608  1.010  4.393  1.647  9.472  15.495 *
2017-09-30T15:55:53.000Z A 832 -5.217  0.370  4.472 -2.275  0.896  7.610 -8.944  9.505  20.045 *
2017-09-30T15:55:55.000Z A 820 -2.393  0.356  2.589 -1.098  0.924  3.962  2.393  9.427  15.848 *
2017-09-30T15:55:56.000Z A 840 -4.119  0.406  7.257 -3.256  0.861  7.178 -1.961  9.501  20.045 *
2017-09-30T15:55:57.000Z G  43.612030 -71.113575 676.837292 0.01 4 303 *
2017-09-30T15:55:57.000Z A 818 -2.236  0.392  2.707 -1.687  0.968  4.472  2.079  9.362  16.358 *
2017-09-30T15:55:58.000Z A 842 -4.354  0.304  7.845 -4.040  0.874  9.728 -0.863  9.433  20.045 *
2017-09-30T15:55:58.000Z A 832 -2.354  0.326  3.334 -1.491  0.952  4.001  2.707  9.499  15.808 *
2017-09-30T15:56:00.000Z A 822 -3.609  0.277  3.883 -2.550  0.896  7.492  0.235  9.369  20.045 *
2017-09-30T15:56:01.000Z G  43.612120 -71.113748 673.228368 0.01 4 306 *
2017-09-30T15:56:01.000Z A 842 -2.158  0.340  3.648 -1.647  0.938  3.883  3.177  9.521  14.945 *
2017-09-30T15:56:02.000Z A 817 -6.394  0.362  5.688 -7.257  1.029  11.454 -2.864  9.362  20.045 *
2017-09-30T15:56:03.000Z A 840 -2.667  0.300  2.981 -3.766  0.886  4.158  1.530  9.423  19.574 *
2017-09-30T15:56:03.000Z A 837 -3.060  0.260  4.707 -2.667  0.871  3.609  0.745  9.414  17.573 *
2017-09-30T15:56:05.000Z G  43.612205 -71.113925 669.947528 0.01 4 304 *
2017-09-30T15:56:05.000Z A 818 -13.965  0.332  12.356 -9.414  1.062  17.142 -5.727  9.199  20.045 *
2017-09-30T15:56:06.000Z A 843 -1.647  0.453  2.471 -1.530  0.978  3.923  1.765  9.518  15.416 *
2017-09-30T15:56:07.000Z A 818 -3.805  0.333  5.452 -3.766  0.936  8.238 -5.649  9.365  20.045 *
2017-09-30T15:56:08.000Z A 840 -2.079  0.291  2.785 -1.844  0.979  3.334  2.864  9.460  17.103 *
2017-09-30T15:56:08.000Z A 822 -6.865  0.359  7.845 -5.766  0.831  8.041 -1.059  9.272  20.045 *
2017-09-30T15:56:09.000Z G  43.612292 -71.114090 671.916032 0.01 4 303 *
2017-09-30T15:56:10.000Z A 822 -2.510  0.144  3.138 -1.647  0.929  3.452  2.354  9.553  17.103 *
2017-09-30T15:56:11.000Z A 836 -3.883  0.059  4.433 -6.276  0.954  13.219 -3.609  9.468  20.045 *
2017-09-30T15:56:12.000Z A 814 -3.373  0.161  3.962 -1.608  0.987  3.883  0.824  9.440  20.045 *
2017-09-30T15:56:13.000Z G  43.612382 -71.114255 671.587948 0.01 4 305 *
2017-09-30T15:56:13.000Z A 840 -6.080  0.098  4.629 -9.728  0.842  12.945 -12.043  8.953  20.045 *
2017-09-30T15:56:13.000Z A 846 -3.373  0.153  3.923 -2.628  0.875  3.844  2.040  9.488  17.848 *
2017-09-30T15:56:15.000Z A 815 -5.492  0.118  5.374 -5.688  0.957  10.434 -3.491  9.413  20.045 *
2017-09-30T15:56:16.000Z A 835 -4.903  0.172  3.413 -3.452  0.910  8.041 -3.491  9.381  20.045 *
2017-09-30T15:56:17.000Z G  43.612472 -71.114423 671.259864 0.01 4 305 *
2017-09-30T15:56:17.000Z A 815 -3.217  0.224  4.001 -2.040  0.942  5.413 -4.197  9.337  20.045 *
2017-09-30T15:56:18.000Z A 841 -6.982  0.438  20.045 -14.553  0.828  20.045 -12.121  8.577  20.045 *
2017-09-30T15:56:18.000Z A 848 -1.922  0.368  2.746 -3.609  0.893  4.001  2.785  9.499  14.632 *
2017-09-30T15:56:20.000Z A 818 -14.828  0.264  8.434 -10.160  0.931  16.514 -2.628  9.178  20.045 *
2017-09-30T15:56:21.000Z G  43.612563 -71.114585 673.228368 0.01 4 306 *
2017-09-30T15:56:21.000Z A 841 -2.393  0.361  3.805 -3.609  0.835  5.727  2.864  9.507  16.436 *
2017-09-30T15:56:22.000Z A 803 -9.650  0.345  10.905 -11.297  0.783  6.982  0.196  9.438  20.045 *
2017-09-30T15:56:23.000Z A 840 -2.275  0.348  2.903 -4.354  0.854  8.434  0.079  9.495  16.867 *
2017-09-30T15:56:23.000Z A 836 -3.099  0.312  9.101 -3.805  0.931  6.904 -2.785  9.288  20.045 *
2017-09-30T15:56:25.000Z G  43.612653 -71.114758 675.853040 0.01 5 307 *
2017-09-30T15:56:25.000Z A 821 -2.864  0.295  2.589 -3.256  0.907  4.315  1.177  9.560  17.730 *
2017-09-30T15:56:26.000Z A 838 -9.218  0.251  7.061 -6.198  0.851  14.788 -3.099  9.285  20.045 *
2017-09-30T15:56:27.000Z A 818 -2.275  0.278  3.570 -1.294  0.888  3.923  1.491  9.472  17.417 *
2017-09-30T15:56:28.000Z A 844 -7.571  0.194  4.943 -1.687  0.937  11.650 -4.668  9.372  20.045 *
2017-09-30T15:56:28.000Z A 842 -2.550  0.287  3.020 -2.001  0.827  4.315  1.608  9.547  17.848 *
2017-09-30T15:56:29.000Z G  43.612753 -71.114935 671.916032 0.01 5 306 *
2017-09-30T15:56:30.000Z A 822 -12.827  0.230  15.848 -5.884  1.031  20.045 -5.256  9.020  20.045 *
2017-09-30T15:56:31.000Z A 842 -3.766  0.187  4.197 -5.923  0.918  4.354  0.431  9.560  18.515 *
2017-09-30T15:56:32.000Z A 807 -4.903  0.205  15.259 -7.571  0.814  10.042 -7.218  9.123  20.045 *
2017-09-30T15:56:33.000Z G  43.612848 -71.115125 666.666688 0.01 5 305 *
2017-09-30T15:56:33.000Z A 840 -3.727  0.236  3.844 -2.707  0.926  5.531  0.235  9.444  19.378 *
2017-09-30T15:56:33.000Z A 845 -11.219  0.279  6.198 -8.473  0.851  10.160 -6.865  9.025  20.045 *
2017-09-30T15:56:35.000Z A 823 -5.492  0.251  6.590 -5.492  0.920  5.060  0.314  9.576  20.045 *
2017-09-30T15:56:36.000Z A 819 -4.707  0.191  4.746 -3.295  0.937  6.394 -0.510  9.443  20.045 *
2017-09-30T15:56:37.000Z G  43.612940 -71.115317 668.963276 0.01 5 305 *
2017-09-30T15:56:37.000Z A 815 -3.373  0.177  4.119 -2.942  0.955  3.609  0.549  9.552  16.632 *
2017-09-30T15:56:38.000Z A 839 -5.492 -0.017  5.609 -9.728  0.880  20.045 -1.020  9.299  20.045 *
2017-09-30T15:56:38.000Z A 844 -5.296  0.147  4.276 -3.648  1.002  6.865  1.883  9.435  18.515 *
2017-09-30T15:56:40.000Z A 821 -20.084 -0.284  20.045 -20.084  1.064  20.045 -8.944  8.861  20.045 *
2017-09-30T15:56:41.000Z G  43.613040 -71.115510 668.963276 0.01 5 309 *
2017-09-30T15:56:41.000Z A 841 -3.060 -0.006  2.981 -2.628  1.038  5.766 -3.256  9.388  20.045 *
2017-09-30T15:56:42.000Z A 815 -5.570  0.096  4.040 -4.982  0.931  18.790 -1.412  9.345  20.045 *
2017-09-30T15:56:43.000Z A 843 -4.040 -0.142  4.511 -8.316  0.885  8.238  0.824  9.419  19.888 *
2017-09-30T15:56:43.000Z A 842 -3.883 -0.178  4.943 -5.570  1.026  12.788 -3.727  9.360  20.045 *
2017-09-30T15:56:45.000Z G  43.613140 -71.115707 667.979024 0.01 5 305 *
2017-09-30T15:56:45.000Z A 824 -3.256 -0.085  2.746 -4.786  0.922  6.198  0.745  9.597  18.397 *
2017-09-30T15:56:46.000Z A 837 -6.943 -0.018  3.295 -6.512  1.051  10.905 -2.118  9.254  20.045 *
2017-09-30T15:56:47.000Z A 814 -2.550  0.124  3.844 -4.001  0.935  6.512 -2.628  9.456  16.985 *
2017-09-30T15:56:48.000Z A 811 -5.296  0.068  6.276 -5.649  0.910  12.200 -1.412  9.389  20.045 *
2017-09-30T15:56:48.000Z A 848 -2.864 -0.053  2.236 -3.138  0.928  4.786  0.471  9.453  17.260 *
2017-09-30T15:56:49.000Z G  43.613247 -71.115893 665.682436 0.01 5 306 *
2017-09-30T15:56:50.000Z A 795 -3.962 -0.027  5.296 -5.335  0.890  8.473  0.588  9.530  20.045 *
2017-09-30T15:56:51.000Z A 813 -2.824  0.081  3.883 -4.001  0.792  7.532  1.687  9.389  16.240 *
2017-09-30T15:56:52.000Z A 841 -4.786 -0.042  5.060 -8.944  0.954  9.218 -1.491  9.419  20.045 *
2017-09-30T15:56:53.000Z G  43.613333 -71.116083 665.682436 0.01 5 307 *
2017-09-30T15:56:53.000Z A 840 -3.060 -0.020  3.256 -2.707  0.946  7.375  0.706  9.568  18.790 *
2017-09-30T15:56:53.000Z A 816 -4.629  0.009  5.492 -4.550  0.818  9.650 -2.001  9.365  20.045 *
2017-09-30T15:56:55.000Z A 823 -4.040  0.009  3.570 -3.060  0.990  5.492  0.471  9.534  18.790 *
2017-09-30T15:56:56.000Z A 841 -3.452 -0.040  2.903 -5.178  0.865  6.590  0.079  9.448  20.045 *
2017-09-30T15:56:57.000Z G  43.613422 -71.116273 667.322856 0.01 6 306 *
2017-09-30T15:56:57.000Z A 819 -3.177 -0.113  3.334 -4.276  0.970  13.141 -0.706  9.549  17.495 *
2017-09-30T15:56:58.000Z A 840 -7.375 -0.078  4.158 -3.452  1.018  9.885 -1.138  9.188  20.045 *
2017-09-30T15:56:58.000Z A 836 -4.276 -0.019  2.824 -3.962  0.936  7.178 -1.608  9.548  16.397 *
2017-09-30T15:57:00.000Z A 818 -3.295 -0.046  2.824 -4.786  0.893  7.218 -3.452  9.443  20.045 *
2017-09-30T15:57:01.000Z G  43.613517 -71.116462 660.761176 0.01 5 304 *
2017-09-30T15:57:01.000Z A 842 -3.530  0.020  2.824 -3.217  1.020  7.845  0.745  9.416  17.064 *
2017-09-30T15:57:02.000Z A 812 -6.433 -0.056  5.296 -4.982  0.846  6.237 -3.138  9.522  20.045 *
2017-09-30T15:57:03.000Z A 840 -3.530 -0.076  2.746 -3.177  0.970  5.256  0.902  9.451  15.848 *
2017-09-30T15:57:03.000Z A 844 -8.316 -0.073  6.472 -8.512  0.930  14.671 -13.337  9.305  20.045 *
2017-09-30T15:57:05.000Z G  43.613582 -71.116660 660.433092 0.01 5 304 *
2017-09-30T15:57:05.000Z A 800 -3.295 -0.121  4.354 -4.393  0.939  7.924 -1.020  9.551  17.181 *
2017-09-30T15:57:06.000Z A 842 -6.590 -0.198  4.668 -5.021  0.989  7.022 -1.687  9.530  20.045 *
2017-09-30T15:57:07.000Z A 818 -5.099 -0.079  4.511 -6.080  1.001  7.335 -1.608  9.419  20.045 *
2017-09-30T15:57:08.000Z A 842 -5.962 -0.025  7.414 -5.884  0.923  9.689 -2.432  9.513  20.045 *
2017-09-30T15:57:08.000Z A 842 -4.197 -0.132  4.590 -5.845  0.936  5.335 -1.059  9.423  20.045 *
2017-09-30T15:57:09.000Z G  43.613648 -71.116873 660.105008 0.01 5 294 *
2017-09-30T15:57:10.000Z A 823 -5.570 -0.056  6.198 -6.041  0.932  6.708 -1.608  9.589  20.045 *
2017-09-30T15:57:11.000Z A 838 -6.512 -0.107  5.962 -7.924  1.096  10.277 -8.041  9.541  20.045 *
2017-09-30T15:57:12.000Z A 810 -5.021 -0.069  4.982 -4.315  0.976  6.198 -3.177  9.373  20.045 *
2017-09-30T15:57:13.000Z G  43.613732 -71.117097 659.120756 0.01 5 296 *
2017-09-30T15:57:13.000Z A 841 -5.727 -0.010  9.258 -7.218  1.044  20.045 -1.922  9.513  20.045 *
2017-09-30T15:57:13.000Z A 845 -4.433 -0.014  4.903 -5.060  1.076  9.571 -2.981  9.455  20.045 *
2017-09-30T15:57:15.000Z A 818 -5.570  0.025  5.962 -3.491  1.021  7.649 -1.922  9.493  20.045 *
2017-09-30T15:57:16.000Z A 840 -4.982 -0.054  6.747 -3.962  1.060  5.727  0.118  9.497  19.103 *
2017-09-30T15:57:17.000Z G  43.613812 -71.117317 652.887160 0.01 5 307 *
2017-09-30T15:57:17.000Z A 812 -6.198  0.025  4.354 -6.119  1.091  6.786 -5.178  9.405  20.045 *
2017-09-30T15:57:18.000Z A 839 -4.393  0.031  4.629 -3.962  1.007  6.668  1.020  9.576  19.770 *
2017-09-30T15:57:18.000Z A 846 -5.099 -0.031  6.433 -5.649  1.113  11.533 -4.825  9.429  20.045 *
2017-09-30T15:57:20.000Z A 819 -5.570 -0.017  4.943 -4.040  1.084  7.375 -0.039  9.498  20.045 *
2017-09-30T15:57:21.000Z G  43.613903 -71.117530 645.013144 0.01 5 304 *
2017-09-30T15:57:21.000Z A 817 -6.629 -0.166  6.237 -6.433  1.156  14.082 -3.295  9.215  20.045 *
2017-09-30T15:57:22.000Z A 816 -6.708  0.033  5.570 -6.472  1.050  9.414 -0.824  9.489  20.045 *
2017-09-30T15:57:23.000Z A 840 -4.786  0.203  4.825 -4.315  1.080  12.396  0.353  9.379  18.711 *
2017-09-30T15:57:23.000Z A 831 -4.393  0.148  5.688 -6.041  1.043  8.159 -1.373  9.420  20.045 *
2017-09-30T15:57:25.000Z G  43.613972 -71.117758 645.997396 0.01 5 300 *
2017-09-30T15:57:25.000Z A 833 -5.178  0.224  6.708 -3.295  1.078  9.258 -1.373  9.345  20.045 *
2017-09-30T15:57:26.000Z A 840 -4.315  0.315  9.650 -3.373  1.016  5.021 -1.491  9.421  20.045 *
2017-09-30T15:57:27.000Z A 817 -4.276  0.294  3.570 -2.667  1.028  4.001  1.844  9.527  18.358 *
2017-09-30T15:57:28.000Z A 836 -5.217  0.322  6.276 -4.746  0.999  6.355 -3.530  9.453  20.045 *
2017-09-30T15:57:28.000Z A 841 -4.315  0.239  4.315 -1.608  1.032  4.511  0.981  9.468  16.828 *
2017-09-30T15:57:29.000Z G  43.614043 -71.117985 649.606320 0.01 5 292 *
2017-09-30T15:57:30.000Z A 820 -5.021  0.272  5.845 -3.491  0.894  5.884  0.157  9.419  20.045 *
2017-09-30T15:57:31.000Z A 841 -4.864  0.339  5.217 -3.020  1.028  5.688 -1.491  9.416  20.045 *
2017-09-30T15:57:32.000Z A 817 -7.218  0.268  9.297 -6.865  1.021  6.629 -0.157  9.443  20.045 *
2017-09-30T15:57:33.000Z G  43.614113 -71.118213 653.215244 0.01 5 294 *
2017-09-30T15:57:33.000Z A 838 -15.887  0.125  20.045 -19.535  0.983  20.045 -6.041  8.706  20.045 *
2017-09-30T15:57:33.000Z A 823 -4.746  0.176  4.080 -5.688  1.074  11.572 -1.491  9.459  20.045 *
2017-09-30T15:57:35.000Z A 821 -5.884  0.221  6.668 -7.022  0.988  14.475 -1.765  9.140  20.045 *
2017-09-30T15:57:36.000Z A 840 -4.237  0.061  5.766 -7.963  0.930  8.041 -3.648  9.529  20.045 *
2017-09-30T15:57:37.000Z G  43.614173 -71.118453 655.839916 0.01 5 292 *
2017-09-30T15:57:37.000Z A 814 -7.335  0.017  20.045 -15.220  1.158  19.417 -11.650  8.777  20.045 *
2017-09-30T15:57:38.000Z A 840 -5.452 -0.003  6.433 -6.982  1.008  20.045 -5.727  9.149  20.045 *
2017-09-30T15:57:38.000Z A 840 -6.865  0.100  7.532 -13.965  1.097  9.454 -10.317  9.110  20.045 *
2017-09-30T15:57:40.000Z A 819 -6.237  0.089  6.355 -8.591  1.063  7.885 -2.354  9.317  20.045 *
2017-09-30T15:57:41.000Z G  43.614238 -71.118687 656.168000 0.01 5 301 *
2017-09-30T15:57:41.000Z A 840 -5.452  0.065  11.376 -12.513  1.019  10.552 -4.825  9.095  20.045 *
2017-09-30T15:57:42.000Z A 813 -8.081 -0.018  7.414 -18.240  1.066  20.045 -3.923  9.260  20.045 *
2017-09-30T15:57:43.000Z A 840 -4.433  0.303  5.139 -4.943  1.087  11.886 -2.393  9.389  20.045 *
2017-09-30T15:57:43.000Z A 841 -5.609  0.242  8.551 -7.178  1.257  10.591 -3.923  9.238  20.045 *
2017-09-30T15:57:45.000Z G  43.614335 -71.118910 644.028892 0.01 5 298 *
